flight,time,wind_speed,wind_angle,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,speed,payload,altitude,date,time_day,route,datetime,power
197,2.0,0.8000000119209291,69.0,-79.78274938721056,40.45904249144824,272.69231735777856,-0.0159597024321556,0.0017318720929324,-0.9957435131072998,0.0907586887478828,-0.0280682950900552,-0.0044027024516055,0.0178131813705733,-0.0050535090267658,-0.0019174257759004,-0.0104630487039685,-0.0802391476929187,0.2857990737631917,-9.80601219892502,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:02.000,-0.7521974971463672
197,2.1,0.8000000119209291,68.0,-79.78274947416435,40.45904242609774,272.6877627806068,-0.0159244183450937,0.0017677660798653,-0.9957438111305236,0.0907613784074783,-0.023061710331697,-0.0018157110063241,0.0187186630811654,-0.0105124153196811,-0.0014600533759221,-0.0094708446413278,-0.0735026116529479,0.2565019103698433,-9.81079989910126,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:02.100,0.0
197,2.3,0.8000000119209291,63.0,-79.78274944635645,40.45904243253037,272.6895635263324,-0.0159321278333663,0.0017361782956868,-0.9957424998283386,0.0907749757170677,-0.0250745771359805,-0.003910026408502,0.0188329428850877,0.0087517127394676,0.0033037590328603,0.0024042001459747,-0.0809282511938363,0.2693972318619489,-9.806593412160874,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:02.300,-1.1284157298069866
197,2.4,0.8000000119209291,62.0,-79.78274950841202,40.45904237169785,272.68514678490163,-0.0159150008112192,0.0017597592668607,-0.9957407116889954,0.0907972082495689,-0.0263903743466785,-0.0012741675217005,0.0192409911697243,0.0014585120370611,-0.0035980965476483,-0.0044115777127444,-0.0814954402483999,0.2580508377961814,-9.806828470230103,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:02.400,-0.7522373555091214
197,2.6,0.699999988079071,57.0,-79.78274947555153,40.45904237808862,272.6869968162179,-0.0159350596368312,0.0017625800101086,-0.9957408905029296,0.0907915383577346,-0.0293182783324863,-0.0029401722953096,0.0194846230797698,0.0027734299656003,0.0053960061632096,0.0064366096630692,-0.0771397031284868,0.2510580246895552,-9.809175542593003,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:02.600,-0.5641182745881231
197,2.7,0.699999988079071,54.0,-79.78274956686361,40.459042321407736,272.68296860393883,-0.0159054435789585,0.0017676870338618,-0.9957398772239684,0.0908075496554374,-0.0241824329865761,-0.0034359133517555,0.0196401810244315,0.0099886320531368,0.0064875017851591,0.0092735784128308,-0.0832735693920403,0.2883358517289162,-9.804493092298507,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:02.700,-1.128296245719552
197,2.9,0.699999988079071,50.0,-79.7827496960589,40.45904225828858,272.67703558367486,-0.0158619508147239,0.0017885109409689,-0.9957394599914552,0.0908200219273567,-0.0166094827005201,-0.0007733149461978,0.0195922373782373,-0.0102000255137681,-0.006465895101428,-0.0056638987734913,-0.0823095188476145,0.2743729931116104,-9.807352965474127,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:02.900,-0.5641182745881231
197,3.0,0.699999988079071,54.0,-79.78274965070959,40.45904226914607,272.6808846690953,-0.0159138422459363,0.0017834554892033,-0.9957362413406372,0.090846486389637,-0.0234440622627308,-0.0041021856270442,0.0202440500781518,-0.00445545790717,-0.0017929547466337,0.0023075547069311,-0.0793326648138463,0.2681148278340697,-9.807823081612588,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:03.000,-0.7522373555091214
197,3.2,0.699999988079071,52.0,-79.78274973459354,40.459042207263096,272.67506125059725,-0.015874870121479,0.0017978883115574,-0.9957366585731506,0.0908477529883384,-0.0217864265048238,-0.0009722675063405,0.0199472418007891,0.0008705137879587,-0.0006546662771143,-0.0021926837507635,-0.0830297039542347,0.2822245611995458,-9.804286100864411,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:03.200,-0.9402966943864024
197,3.31,0.6000000238418579,54.0,-79.7827498293251,40.45904214308301,272.6713327379227,-0.0158241651952266,0.0018230370478704,-0.995737612247467,0.090846411883831,-0.0184470548295778,0.0011328417404062,0.020074762028253,-0.0071797939017415,-0.0040648826397955,-0.0128079587593674,-0.0772656923532486,0.2504980807006359,-9.809538069963455,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:03.310,-0.1878900773368149
197,3.5,0.699999988079071,50.0,-79.78274980614536,40.45904214596331,272.67328019303085,-0.0158297587186098,0.0018120453460142,-0.995737075805664,0.090851329267025,-0.0200078284638556,-0.0006377193818669,0.0201080630423988,0.008240052498877,0.0064884442836046,0.0095527237281203,-0.0743855001032352,0.2593880777433515,-9.807294493317604,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:03.500,-0.7522771532046569
197,3.61,0.6000000238418579,46.0,-79.78274985962413,40.45904207986509,272.6703999140561,-0.0157825052738189,0.0018270730506628,-0.9957375526428224,0.0908532366156578,-0.0227831209690953,0.0023442294422015,0.0205510503473231,0.0073665846139192,0.000401476630941,0.0023171612992882,-0.0818616404011845,0.2700195035152137,-9.80751785695553,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:03.610,-0.9397988440220908
197,3.8,0.6000000238418579,43.0,-79.78274982940484,40.45904208235758,272.6723967180848,-0.015811875462532,0.0018138614250347,-0.9957358241081238,0.090868167579174,-0.0265439168641758,0.0010931910032206,0.0208940683444876,0.0022436373401433,0.0043341065756976,0.0081539079546928,-0.0782588510680943,0.2513798773661256,-9.808789041638375,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:03.800,-0.9402966943864024
197,3.9,0.699999988079071,43.0,-79.7827499436732,40.459042021109056,272.66978945818545,-0.0157411321997642,0.0018267158884555,-0.9957373142242432,0.0908636823296547,-0.0187904695629789,0.0003766951084006,0.020553355580413,0.0108362101018428,0.0049100993201136,0.0126963276416063,-0.0823101675231009,0.2884020897187293,-9.805964251756668,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:03.900,-0.94019712431354
197,4.1,0.6000000238418579,44.0,-79.78274991801041,40.45904202492897,272.6718088821769,-0.0157373957335948,0.0018241355428472,-0.9957379698753356,0.0908571407198906,-0.0242861655390561,-0.001008982449995,0.021215953605773,-0.0080653959885239,-0.0025623780675232,-0.0093586230650544,-0.0838508448936045,0.2813370269536972,-9.806494594216348,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:04.100,-0.7521576994508316
197,4.21,0.699999988079071,45.0,-79.78275005048779,40.45904195980794,272.67178940635915,-0.0156935844570398,0.0018572482513263,-0.9957358837127686,0.0908863246440887,-0.0176001563901105,-0.0008189542503492,0.0244847338698238,-0.0062013054266572,-0.0069164400920271,-0.003644220996648,-0.0794724315404892,0.2642094176821411,-9.807482188940048,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:04.210,-0.9402468714329596
197,4.4,0.699999988079071,47.0,-79.78275014516908,40.45904189542362,272.6663481206894,-0.0156681314110755,0.0018685883842408,-0.9957374334335328,0.0908740907907486,-0.0157757811687016,0.0018015617338919,0.0228523186615858,0.006983992177993,0.0019402308389544,-0.0001488224079366,-0.0808864892832934,0.27519556844607,-9.80749680697918,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:04.400,-0.7522373555091214
197,4.5,0.699999988079071,50.0,-79.7827500983082,40.459041900854366,272.6708772429526,-0.0156697425991296,0.0018843148136511,-0.995736300945282,0.0908856242895126,-0.0231206090898612,-0.0009872676872728,0.0236483233542615,-0.0015079516451805,-0.0005612760432995,-0.0078236069530248,-0.0796220288984477,0.2512134144455195,-9.810057302713394,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:04.500,-0.9402468714329596
197,4.7,0.699999988079071,43.0,-79.78275019282576,40.459041875467896,272.665517164886,-0.0156601704657077,0.0018981548491865,-0.9957367777824402,0.0908815860748291,-0.0213272965639401,-0.0049483724919195,0.0223571729234561,0.0031128656119108,0.0063242902979254,0.0068381405435502,-0.0757879410730675,0.2504225968010724,-9.808748111128809,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:04.700,-1.5042356821761569
197,4.8,0.699999988079071,45.0,-79.78275026306807,40.459041833442406,272.6605010540485,-0.0156389456242322,0.0019065730739384,-0.9957362413406372,0.0908911675214767,-0.0218555125563833,-0.0026799841475803,0.0188988084125494,0.0076226638630032,0.0042350837029516,0.0058066337369382,-0.0825829218607396,0.2866686278209089,-9.805397656559943,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:04.800,-0.9401473013600972
197,5.0,0.699999988079071,47.0,-79.7827502346678,40.45904184027951,272.66234342989327,-0.0156483873724937,0.001909963437356,-0.9957354664802552,0.0908974558115005,-0.0268937174471806,-0.0038106414040748,0.0193688661439598,-0.008128928951919,-0.0057875895872712,-0.0063965450972318,-0.0842436955589801,0.2711160757206381,-9.805936185121537,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:05.000,-0.9402468714329596
197,5.11,0.699999988079071,49.0,-79.78275037591341,40.45904174369928,272.658228351295,-0.0155860586091876,0.001950375852175,-0.9957379698753356,0.090880662202835,-0.0145928042848986,0.006172819162124,0.0194769126763446,-0.0015520757297053,0.0003609683190006,0.0045887595042586,-0.0785396544635295,0.2741044962778688,-9.807216140627864,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:05.110,1.879597688044184
197,5.3,0.8000000119209291,53.0,-79.78275035553087,40.45904174153824,272.66013537955286,-0.0155750727280974,0.0019473246065899,-0.9957385659217834,0.0908757075667381,-0.0180865906446343,0.0047034153894317,0.0198632516449737,-0.0052031218074262,0.0006895539700053,-0.0087973624467849,-0.0809188134223222,0.2876038351468742,-9.805658442378045,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:05.300,0.5640286842727542
197,5.4,0.8000000119209291,52.0,-79.78275041321649,40.459041707655786,272.6556711071432,-0.0155585845932364,0.0019608444999903,-0.99573814868927,0.0908825471997261,-0.0241311681889457,0.0019530945747643,0.0201385018672332,-0.0080035123974084,-0.0052563743665814,-0.0121357589960098,-0.0765420948481187,0.2506731317192316,-9.80906386077404,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:05.400,0.1879896474096773
197,5.6,0.8000000119209291,48.0,-79.78275038370344,40.45904171067834,272.6576155447662,-0.0155741386115551,0.0019452504348009,-0.9957367181777954,0.0908962562680244,-0.0252012585322993,0.0001028447893739,0.0203222226973601,0.0089811375364661,0.0039702327921986,0.006624043919146,-0.077581487679854,0.2624333807453513,-9.808774423599244,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:05.600,1.5040764913940148
197,5.7,0.8999999761581421,51.0,-79.78275052929403,40.45904166433616,272.6550101326108,-0.0155248651280999,0.0019651523325592,-0.9957386255264282,0.0908833965659141,-0.0173907020205961,-0.0009116779431681,0.0231857624662609,0.0037954302970319,0.002037952421233,-0.0001443464570911,-0.0805520925018936,0.2669501903839409,-9.80971465587616,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:05.700,0.7519983873342518
197,5.91,0.8000000119209291,53.0,-79.78275062415102,40.45904162412816,272.64797951330246,-0.0155258793383836,0.0019707141909748,-0.9957354068756104,0.090918019413948,-0.0193553582452617,0.0022540821057166,0.0219772511397009,0.0022032170090824,-0.0005906206206418,0.0066069057211279,-0.0790910286270082,0.2511226364225149,-9.808489079475404,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:05.910,4.134239030725722
197,6.01,0.8000000119209291,52.0,-79.78275057002749,40.45904162989629,272.6522899442613,-0.0155461626127362,0.0019351384835317,-0.9957360625267028,0.0909080207347869,-0.0245162151884867,-0.000644537084185,0.0224430571974484,0.0068156491033732,0.0066035883501172,0.0061803408898413,-0.0813039530720561,0.2888088366575539,-9.804393104910847,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:06.010,1.8792990536596208
197,6.2,0.8999999761581421,52.0,-79.7827506951758,40.45904158472532,272.6443544556648,-0.0155051983892917,0.0019572363235056,-0.9957354068756104,0.0909218788146972,-0.0225341722638818,0.0018623678781875,0.0213237207726942,-0.0107431942597031,-0.0053291893564164,-0.0101636750623583,-0.0851518138311803,0.2852127442136407,-9.80479305446148,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:06.200,-0.3758399118841544
197,6.3,0.8000000119209291,56.0,-79.7827508123183,40.45904156462522,272.6381668471992,-0.0154594592750072,0.0019893273711204,-0.9957337975502014,0.0909475162625312,-0.0202504974730351,-0.0002772404711764,0.02045551840674,-0.0109418239444494,-0.004508358426392,-0.0070441383868455,-0.0769129499327391,0.2614713675901294,-9.808097316026688,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:06.300,0.5639390484569708
197,6.51,0.8000000119209291,54.0,-79.78275078767338,40.45904156893816,272.6401607734412,-0.015465342439711,0.0019910230766981,-0.9957345128059388,0.0909378454089164,-0.0218488334850402,-0.00182308685188,0.0207268586092455,0.0082524316385388,0.0034025143831968,0.0013348778011277,-0.0784563681855797,0.2753676775842905,-9.807403836250304,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:06.510,0.0
197,6.6,0.8000000119209291,53.0,-79.78275089508314,40.45904152857906,272.63455876291545,-0.0154127180576324,0.0020139019470661,-0.9957358837127686,0.0909311324357986,-0.0203917152764386,0.0014517200500389,0.0204620215533552,-0.002756213536486,-0.0039952076040208,-0.0107081867754459,-0.080158081529662,0.2515223301574588,-9.809171449542044,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:06.600,0.940097554240678
197,6.8,0.8000000119209291,54.0,-79.78275086952293,40.45904153123016,272.636544938691,-0.0154086695984005,0.0020182265434414,-0.9957355260849,0.0909356549382209,-0.0217653888260371,0.0001193961800463,0.0205567997284967,0.0027654229197651,0.004524225834757,0.0088218599557876,-0.0760713574429974,0.2504132229834795,-9.808427683711054,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:06.800,0.3758996387610671
197,6.91,0.699999988079071,58.0,-79.78275099422956,40.45904151915904,272.63032188874485,-0.0153876487165689,0.0020051707979291,-0.9957345128059388,0.0909503549337387,-0.0183884447755918,-0.002703444596558,0.0201803508611419,0.0100859124213457,0.0063286595977842,0.0082295136526227,-0.0839822062477469,0.2814555061608553,-9.805525710582732,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:06.910,1.127698916283206
197,7.1,0.6000000238418579,63.0,-79.78275097013172,40.459041525279815,272.632302554816,-0.0153937702998518,0.001975794089958,-0.9957319498062134,0.0909783914685249,-0.0225926559880139,-0.003556062363343,0.0206684324014386,-0.0073598995804786,-0.0039906506426632,-0.0034942056518048,-0.0796792676579207,0.2646152144484222,-9.808390261530878,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:07.100,0.939699349783252
197,7.2,0.6000000238418579,63.0,-79.78275106895383,40.45904149684343,272.6276357132271,-0.015379243530333,0.0019882817286998,-0.9957301020622252,0.0910005941987037,-0.0217329479387399,-0.001838343055354,0.0232318258797904,0.0017380460631102,-0.0001382670161547,0.0080367242917418,-0.0802810557838529,0.2789282116480172,-9.804873746037485,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:07.200,0.5640585325444059
197,7.4,0.5,67.0,-79.78275123095128,40.45904144784773,272.6177796530798,-0.0153294801712036,0.0020129724871367,-0.9957291483879088,0.0910192728042602,-0.0143688329688597,0.0048322855690092,0.0214151972019035,-0.0082099679857492,-0.0065251160413026,-0.0119497319683432,-0.0829677508771419,0.2869319169782102,-9.805378945469856,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:07.400,1.5040764913940148
197,7.5,0.5,66.0,-79.78275119068618,40.45904144689228,272.6219930626291,-0.0153615931048989,0.0019955176394432,-0.9957258105278016,0.0910508185625076,-0.0195732810494212,0.0023540124847241,0.0218610431596581,-0.0114139802753925,-0.0036301540676504,-0.0076016280800104,-0.0752901694318279,0.2575940788909793,-9.809057428836825,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:07.500,1.3159275318677552
197,7.7,0.4000000059604645,67.0,-79.78275132271837,40.45904144685228,272.61096138556303,-0.0153413191437721,0.0019900824408978,-0.9957248568534852,0.0910640880465507,-0.0155152442193542,-0.0002547979311085,0.0181808206162653,0.0052788560278713,0.0042764730751514,0.0044719073921442,-0.0790552235674113,0.27254952063784,-9.80543741762638,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:07.700,1.31613657593695
197,7.8,0.4000000059604645,67.0,-79.78275141858798,40.45904143962792,272.60232977059485,-0.0153325600549578,0.0019915159791708,-0.995721697807312,0.0911007449030876,-0.0175026810745096,0.000992880909569,0.0182430393363451,-0.0037764287553727,-0.0009314899798482,-0.0096577852964401,-0.0751598359085619,0.2573028875514865,-9.80846627533436,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:07.800,1.503837462551926
197,8.0,0.4000000059604645,59.0,-79.78275139660677,40.4590414424124,272.6040974841714,-0.0153437778353691,0.0019940873607993,-0.9957199096679688,0.0911184847354888,-0.0186959431815849,-0.0005425082160036,0.0183143623148538,0.0073072449304163,0.0024758200161159,0.0092109153047204,-0.0750038157496601,0.2554838187620044,-9.808358686566354,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:08.000,1.127878096913944
197,8.1,0.5,54.0,-79.7827515295683,40.459041415813104,272.5947642685175,-0.0153122879564762,0.0020081338007003,-0.9957185387611388,0.091137871146202,-0.0142721595589954,0.0041756875170739,0.0183921073190305,0.0044292942620813,0.0016772372182458,-0.000397340307245,-0.0802083767205476,0.2736902941390872,-9.80808971464634,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:08.100,1.5037578671608554
197,8.3,0.5,48.0,-79.78275150961231,40.4590414151153,272.59657193396987,-0.0153422411531209,0.0020072904881089,-0.9957156181335448,0.091165117919445,-0.016781192642377,0.0031113141763813,0.0187044669321589,0.0011162312002852,-0.0004884582594968,0.0056348931975662,-0.0774260156974196,0.2519314708001912,-9.81009472489357,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:08.300,-0.7521576994508316
197,8.41,0.6000000238418579,41.0,-79.78275164411845,40.45904141164671,272.58617234092947,-0.0153103256598114,0.0020037409849464,-0.9957147240638732,0.0911805927753448,-0.0127793696470677,0.0023505603724106,0.0183247571175233,0.0101720644161105,0.0023704040795564,0.0075386073440313,-0.0843845495022833,0.2852966883033514,-9.806363031864167,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:08.410,-2.4430887697575074
197,8.6,0.6000000238418579,31.0,-79.78275162571339,40.45904141233914,272.5879837447107,-0.0153318047523498,0.0020220226142555,-0.995711386203766,0.0912123546004295,-0.0166712029559733,0.0014064069960206,0.0187467302022182,-0.0064839622937142,-0.0060147149488329,0.0006834681262262,-0.0809569208230823,0.2634213043749333,-9.808373889327047,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:08.600,-0.5641182745881231
197,8.71,0.699999988079071,25.0,-79.78275175054617,40.459041440029424,272.57493030142786,-0.01532500423491,0.0020404797978699,-0.995711624622345,0.0912101566791534,-0.0138960988707601,-0.0025305465383595,0.0149264835864619,0.0033676540479063,0.0028341920115053,0.0102223753929138,-0.080909512694925,0.2846731923893094,-9.80621977508068,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:08.710,-1.1277586128265094
197,8.9,0.8000000119209291,19.0,-79.7827518141765,40.45904146802619,272.56212390449645,-0.0153342895209789,0.0020529998000711,-0.9957115054130554,0.0912106037139892,-0.0230532120333081,-0.001711591732002,0.015696368986844,-0.0081498706713318,-0.0051351715810596,-0.0077851433306932,-0.0840420123003423,0.2777761091664433,-9.805894669890405,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:08.900,-0.5640883808160574
197,9.01,0.8000000119209291,16.0,-79.78275175717286,40.45904148145615,272.5651547485292,-0.0153644857928156,0.0020585854072123,-0.9957084059715272,0.0912388488650322,-0.027262217735527,-0.0041480365634603,0.016122920796197,-0.0004629427858162,0.001778507954441,0.0056606386788189,-0.0787158475164324,0.2696643034368753,-9.807566388845444,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:09.010,-0.7521974971463672
197,9.2,0.8999999761581421,11.0,-79.78275195503791,40.45904147669207,272.55159856987,-0.0153006920590996,0.0020862566307187,-0.9957098960876464,0.0912329480051994,-0.0102567792503958,-0.0002481457551406,0.0160792267589394,-0.0035651049111038,-0.0009346748702228,-0.0101788276806473,-0.0801839737314731,0.2864785567671061,-9.807246546149257,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:09.200,-0.7522373555091214
197,9.3,1.0,7.0,-79.78275205401287,40.459041501671656,272.53681242328884,-0.015264787711203,0.0021024874877184,-0.9957056641578674,0.0912844687700271,-0.0125298860382847,0.0013535981128574,0.0128060306215167,-0.0055589182302355,-0.0026278756558895,-0.0017306957161054,-0.0751828045025467,0.2578848865069449,-9.808321849107744,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:09.300,-0.9401473013600972
197,9.5,1.100000023841858,11.0,-79.78275203825058,40.45904150325888,272.5380486608744,-0.0152581380680203,0.0020932976622134,-0.9957053661346436,0.0912893563508987,-0.0143033428736211,-8.466250214683377e-05,0.0128182369490618,0.0031154204625636,0.0003120830224361,-0.003047386649996,-0.0798078150395304,0.2807196888886392,-9.804242831468583,10.0,250.0,25,2019-07-15,8:20,R1,2019-07-15 08:20:09.500,-0.5640883808160574
